DATE,STOCK_PC1,STOCK_PC2,STOCK_PC3
2021-03-10,-0.22532876533153584,1.2114984438698524,0.7677175151707188
2021-03-11,2.2357604411231478,-0.21637205418890001,-0.0843712256178686
2021-03-12,1.367321497980844,0.4496009636253009,1.167698853968825
2021-03-15,1.9775481602986522,0.014333613642735893,0.4013928462974422
2021-03-16,-1.9576485850361474,-0.14368345311954717,-1.2005447814919168
2021-03-17,-1.555127360802471,0.873591731729724,-0.11900354968962085
2021-03-18,-2.628387446667679,1.7028764852619709,0.057293671125184784
2021-03-19,1.3974601285192036,-0.08554483331723889,-0.39350293401385744
2021-03-22,0.28145134308066266,-0.030422247881049403,-0.27458231169874625
2021-03-23,-1.7102624953296077,-0.6818602439063358,-0.19966918792155733
2021-03-24,1.2514577697243323,-1.200717337155902,-1.3671127758168042
2021-03-25,-0.18956768205124597,-0.15050050566918458,-0.03530802004941511
2021-03-26,2.309703401305867,0.06768714011769314,1.3892923555385677
2021-03-29,0.41563530344601096,0.7882624150460033,1.4069975350493622
2021-03-30,-0.502888637030661,0.9643392634085866,0.9474901790694642
2021-03-31,0.9050217430928205,1.0666474354206712,1.3783497393607897
2021-04-01,-0.10051253816076877,-0.40158287994618425,-0.24500045122997224
2021-04-02,0.29455841826488127,0.3566176412860857,0.2980169101207291
2021-04-05,-1.57432624874207,0.5438886757519529,-0.10013047660753384
2021-04-06,-2.5165473785428345,0.5975378861842127,-0.10504836103830084
2021-04-07,1.3995383210006536,-0.42156611053721926,0.8027339501524521
2021-04-08,0.17527011519710525,0.7130052771761444,0.7833252824927043
2021-04-09,-0.9753420754642939,0.9097141087859935,0.6751863263121769
2021-04-12,1.9699178097115408,0.702661902349294,1.9291961449429833
2021-04-13,1.0184777215721987,-0.4807800077086068,0.19656826856734885
2021-04-14,0.4943909713330371,-1.118196888571912,-1.0741261494924883
2021-04-15,0.17498150116143663,0.8737805741540517,1.160869270729563
2021-04-16,1.496427497644972,1.665678432406984,1.222243629447168
2021-04-19,-1.3889737537316194,0.27284561945314917,-0.5266142216144589
2021-04-20,-0.7413633206786598,0.7713582904123116,0.3902407194751862
2021-04-21,1.2766594053903675,0.5577252775975757,0.8318620999442387
2021-04-22,0.8381658532218004,0.5216792935068634,0.9262698889644535
2021-04-23,0.28041621328305316,0.41894949985879,-0.08804316162044243
2021-04-26,0.07459530801551624,0.7371720173021364,0.5835199068356368
2021-04-27,-0.24807034820926066,-0.37982165573847376,-0.11292990587235956
2021-04-28,-1.6159219615878118,0.47485016214548253,-0.5536896441526964
2021-04-29,-0.9468982786764389,0.3863349109981163,0.7530353849775192
2021-04-30,-1.3449656209225926,0.017647280657794057,-1.1220306400702673
2021-05-04,2.2647131643487395,-1.2213657902269819,-0.09016597146350985
2021-05-05,1.122435323656722,-0.01384222048703312,0.003140642362505788
2021-05-06,0.6870630040893786,-0.10448151255687595,0.15229500634495266
2021-05-07,0.5857499977029876,0.8848884234640576,1.1416349628738198
2021-05-10,0.315805014516967,-0.29798478269095885,-0.13392182750848325
2021-05-11,-0.8170894755226221,0.7189835194433851,0.6183910340279661
2021-05-12,-0.3481642921375231,-0.5150538572469122,-0.09151082302993045
2021-05-13,0.3716910317255556,-0.11551342929033175,-0.36506885229649244
2021-05-14,-0.3369987042619988,0.3983764261254803,-0.24734869282785985
2021-05-17,0.42312393060178494,-0.026331360432861214,-0.14964376297281076
2021-05-18,1.0130085660399815,0.6589223511010858,-0.4138478140328372
2021-05-19,-1.771110591248427,1.036530203817384,-0.09639162173940061
2021-05-20,-1.2448455644339957,1.0229367677319525,1.293067032515473
2021-05-21,1.1689248405835808,-0.7381054600712899,-0.9030446309878924
2021-05-24,0.21352147310221614,-0.1963657194189928,-0.13926985013141324
2021-05-25,0.36574408350781046,0.10119959322391466,-0.5584878355113249
2021-05-26,0.6458953112988908,-0.6588669575771606,-0.3007125694951805
2021-05-27,0.6132064429091649,-0.15959328996175867,0.16765803297958637
2021-05-28,0.052707926698011276,0.25580292103733226,0.08767596330771212
2021-05-31,-0.16528998749154322,-0.8838882175874619,-2.2606509008912226
2021-06-01,2.015798277266995,-1.1256736362512043,0.19828947561737612
2021-06-02,2.0129350068789575,-1.4051075245507887,-0.23342732887212925
2021-06-03,-0.17524053892584254,-0.45770915567123144,-0.6036609774564088
2021-06-04,-0.0012412166222000424,-0.2774149740926913,-0.42606589509581827
2021-06-07,0.4749721730059501,0.22958073805551454,0.16162174035340418
2021-06-08,-0.3850634290132334,-0.016517793218145654,-0.4581917692485444
2021-06-09,0.8872811932068168,-0.5292787759962833,0.5014408976777114
2021-06-10,-0.6861804909565729,0.9316435751476636,-0.008624209961523405
2021-06-11,0.05008038691178279,0.5848749942781537,0.5479573810456432
2021-06-14,0.9510756773347849,-0.31297427907143494,-0.25410518241982405
2021-06-15,-0.7921164429826821,0.025752175948388776,-0.6368798749705936
2021-06-16,0.1107921666580795,-0.7744542840981674,-1.0515132903076252
2021-06-17,-0.49776268665682083,-0.3398028300023619,-1.3552880978559405
2021-06-18,-0.5915472982116787,-0.06523362589649691,0.06972676424802216
2021-06-21,0.9589358984955895,-0.17887509953948175,0.09802561400124456
2021-06-22,0.12593431483101047,-0.6221061557949006,-0.6027362583599181
2021-06-23,0.2247180326332652,-0.06825717860970186,0.229312851712788
2021-06-24,-1.6741866621452375,-1.0019230937836099,-1.0294500608365813
2021-06-25,0.8709859909980449,-0.18917801100643933,0.16907654153525656
2021-06-28,-0.5893918554542787,0.5857069257079198,0.6034814719460565
2021-06-29,-1.0512245790797405,0.07878664902138051,-0.5654241265113541
2021-06-30,2.075409957366014,-0.8766379467373693,0.7078455973248582
2021-07-01,1.3910315206763861,-1.166213063140948,-0.6639738938700261
2021-07-02,-0.19817275853821673,1.2798211997667914,0.49218946421079646
2021-07-05,0.26516722397127984,-0.6190874076825134,-0.2582364673600956
2021-07-06,-0.7936911931795693,-0.20386804597837688,-0.9988707057640411
2021-07-07,0.0024256024600402184,-1.6546559745789675,2.537347410205311
2021-07-08,-1.314652988955504,-0.2630726119212083,0.07718593785552402
2021-07-09,0.36928298557968825,1.1235925777869362,1.0949392252106327
2021-07-12,0.7104106876724028,0.7546837757835654,0.09520379348740657
2021-07-13,0.3915907577101554,0.762831895421553,1.1261096605630856
2021-07-14,-1.1669083191833172,0.49135946978712236,0.07312127002232724
2021-07-15,-1.5007230430890355,1.0959968876092827,0.7347067217739615
2021-07-16,-1.1268127006266957,-0.19323479943056668,-0.3129226082409024
2021-07-19,-2.491191245990415,0.7062819776973676,0.9623118608677661
2021-07-20,0.9778328001881338,0.0245914637846032,0.5303137497702686
2021-07-21,1.036189325476484,-0.6167732104621431,-0.48721971853093604
2021-07-22,0.5594952832594181,-0.029997826098350226,0.3625864959873811
2021-07-23,-0.6545195919762644,0.42784234498123697,0.02399892078588783
2021-07-26,1.3299559087845558,0.2890502565781645,-0.1324183904998097
2021-07-27,-0.40364786693980237,0.5396089199963655,1.1005039262323175
2021-07-28,1.6444740296503029,-0.42309859338624634,0.09064856094153642
2021-07-29,0.5372754951878145,-0.3269550719184197,-0.5515795555842657
2021-07-30,-0.6626632092792027,0.5229252490791783,0.600838329162314
2021-08-02,0.07744612385834557,-0.15906534566649813,-0.3402660848046832
2021-08-03,0.9035284046311657,0.08592010407436902,0.347138161521231
2021-08-04,-0.4214626331495039,0.2459861504453254,-0.10876017957364745
2021-08-05,1.387053569322202,-0.459441813447655,-0.19093541840771924
2021-08-06,-1.224731194117878,0.07456870242452573,-0.7520468177940051
2021-08-09,0.3981249838047558,-0.5079274491908695,-0.8324774936530005
2021-08-10,1.643383263290428,-0.5924191227106178,-0.10178929550599587
2021-08-11,-0.05968860343669356,0.02379006514020352,-0.3537679384757068
2021-08-12,0.8195973224443099,-0.36846898438012005,-0.32049140728913694
2021-08-13,-0.7560553955654421,0.27209546035981136,0.0620719318717213
2021-08-16,0.8254248533947515,-0.5329455276481817,0.19808515038502073
2021-08-17,0.7907039944348876,-0.10792100554787849,-0.3562536195825827
2021-08-18,-1.2653275409483635,0.5353550305701446,-0.9423277713081089
2021-08-19,-1.2892889146910562,0.3843425072390738,-0.6040003287794872
2021-08-20,-0.9818822866829904,0.13870381335194887,-0.33752213030685646
2021-08-23,2.0645240519128705,-0.3829063633297536,0.01961532246388159
2021-08-24,0.5390520684767901,0.22544755913801512,-0.19071740413616795
2021-08-25,-0.6143593918516272,0.5981728923744354,0.20422590947982203
2021-08-26,-1.4553699367705044,0.9845068354725772,-0.20682291869486408
2021-08-27,1.2729132922942696,-0.290019381586357,0.8694921647520045
2021-08-30,0.7439873484314771,-0.24511805366284434,0.4569697847260561
2021-08-31,-1.1617030772965624,0.48572828173910026,-0.25072675922354953
2021-09-01,1.4095491017138777,-1.513613974097553,-0.5992904553543011
2021-09-02,0.014401250534402603,-0.4446491077856842,-0.0016445975658614588
2021-09-03,0.4628558461693613,-0.21944639582111766,0.3714817504361481
2021-09-06,0.28302642353818025,-0.15577407600687798,0.7782265131504682
2021-09-07,-0.2986297341078492,-0.3130506923714877,0.3801026874382163
2021-09-08,0.7689578429227008,-0.054051002089426245,-0.8659026782604756
2021-09-09,-2.087220944853848,0.021258805416546567,-0.3509177200727191
2021-09-10,0.9200722945743113,0.25433212505228553,0.8380519293344333
2021-09-13,2.4260563794990104,-0.7014254706605544,-0.43879234353868435
2021-09-14,-0.14440809075554667,-1.0372832490719497,-1.1088387108219888
2021-09-15,1.4058343626253884,-0.7287617870047721,-0.6505242170042911
2021-09-16,-0.5104288887959852,0.23345588869679604,-1.2159617104870297
2021-09-17,-1.333851640605502,0.42951897963325275,-0.8721256913864032
2021-09-20,-2.7092874565563196,-0.3046892256111813,-1.1206249203854588
2021-09-21,0.9852345418586095,-0.4266355977127054,0.16591684307701712
2021-09-22,2.7731073083362854,-0.7462136384674601,0.9114790034044796
2021-09-23,1.1585580980892976,0.30948857687135817,-0.7044570815257505
2021-09-24,0.2989269370121922,-0.14413009663598433,-0.8277423711147366
2021-09-27,1.9704567331987528,-1.279868691753388,-0.9307138138718005
2021-09-28,-1.393918223308588,-0.2964191379310561,-0.625218752175165
2021-09-29,0.6656144499020502,-0.06505764364686963,-0.2070021441921597
2021-09-30,0.3110312411465945,-0.34439814568879384,-0.8318152920385344
2021-10-01,0.40994956832416185,-0.6858964571209708,0.2624201745040333
2021-10-04,0.9049191142613259,-1.8637230504781754,-1.5810836830248447
2021-10-05,4.293372702474755,-1.316573846189977,-0.8414989391524492
2021-10-06,-1.4767480443499799,1.864597799444889,0.6091916310526866
2021-10-07,1.0451115231896706,0.7418775282943625,0.8752045003715953
2021-10-08,0.19965156784235144,0.65594063753977,0.9928894501590317
2021-10-11,0.5827088917143687,-1.0630541633746464,0.22567322517956395
2021-10-12,-0.1849627115086366,-0.0571489100924551,-0.27248464923471016
2021-10-13,-0.4404357315996719,0.14770817251337665,0.5543179350878876
2021-10-14,0.20431946696778955,0.3784266843479851,0.3254012117325519
2021-10-15,0.08475159254593573,-0.8455284506805795,-0.034749681537468546
2021-10-18,-0.0047266973764082025,1.071713618966135,1.0957062579699322
2021-10-19,1.4244329036843717,0.06737107720842356,0.44757414004541013
2021-10-20,-0.08474935286572632,-0.6478800197222004,-0.5020528105382052
2021-10-21,-2.4361674142046255,0.7399935469360297,0.4436151194384443
2021-10-22,-0.30009855696665955,0.25620878369012234,-0.7759356862184623
2021-10-25,2.2990159855500636,-0.8164448994539891,-0.41843001672379765
2021-10-26,-0.4735169643242611,0.18003951234796675,-0.4661696760347048
2021-10-27,-1.3753352180167875,0.786385162643406,-0.4031049958039694
2021-10-28,-0.5795882202725589,0.036096438658542784,0.22639438159806383
2021-10-29,-1.3444563248223467,-0.04112220139646234,0.3162861756015816
2021-11-01,2.4014897729901845,0.02242494303487529,0.40284461035031377
2021-11-02,-1.129178143610574,0.8141206973710646,-0.6373127508544426
2021-11-03,-0.4827785569533579,0.548660151814665,-0.017893180567206422
2021-11-05,-0.46708775563161203,-0.33666946649972584,-0.8342577987536348
2021-11-08,1.0020548910600788,0.17872047229183613,0.524332633737601
2021-11-09,-0.20502512199711748,0.571785149626647,0.6044839730648737
2021-11-10,-1.8143622747394463,-0.1677204448310092,-0.6811295607555276
2021-11-11,1.5780479775708407,0.3633890830800689,0.4856261520256859
2021-11-12,-2.2794949874503576,1.3130137715402292,1.076617253158819
2021-11-15,0.17330674882765887,-0.42285987219199456,0.4277311868563326
2021-11-16,0.002725227306010776,0.3108051413516846,0.29880097382176257
2021-11-17,-0.4711079308947469,-0.632144585840486,0.5032585986986772
2021-11-18,-2.0921057930579887,0.31928523979212964,0.7784328040702503
2021-11-19,-3.0198929210360452,1.3771969432776163,-0.007023442672418173
2021-11-22,-3.7364731809991123,0.4327724298725458,0.8007557319004488
2021-11-23,4.499671001930312,-1.4964538370697111,-0.20832234819400053
2021-11-24,-0.8630430307938879,-0.29012822404413824,-0.05057649206050298
2021-11-25,-0.8319049948901348,1.2069969488131203,-0.13486194107870034
2021-11-26,-5.4523072042183784,0.3502006024548522,0.5557633740105341
2021-11-29,3.060910702367846,-1.286796586318094,-0.2353276040172411
2021-11-30,-1.6779587068228967,-0.7335006030374843,-0.2765252932682066
2021-12-01,2.08976444315101,-0.37576292495406777,0.11964157257268491
2021-12-02,2.4821847014646936,-0.9826186633776579,-0.02138493652475379
2021-12-03,-1.648962015171477,-0.05382639738279175,0.06365835220607882
2021-12-06,-1.6222808336058696,0.21033627708980818,0.2293350599085467
2021-12-07,2.305673949262601,-0.4967205814880589,0.40363987763170894
2021-12-08,-2.16654888645134,0.647410862948823,0.6132450619624895
2021-12-09,0.5112797038254172,-0.027012551321400593,-0.13852295777170529
2021-12-10,-1.1093747868821608,0.2594105259133296,0.3466123648956948
2021-12-13,-7.282403533908518,-0.015719431883182512,-0.9438105205475863
2021-12-14,1.92989941104758,-1.5655018711695918,-0.5758628253187198
2021-12-15,1.592440935687849,-0.3578674891391947,-0.2267338814886506
2021-12-16,2.4123542725241705,0.7556147640601609,-0.30956240268360335
2021-12-17,0.22881986985056996,0.26277433204734485,0.6074672227716232
2021-12-20,-1.661238253998455,0.9732298948130906,0.9553726861738273
2021-12-21,1.2268963681098788,-0.22221668207857145,0.30524600299992877
2021-12-22,1.1717062986163258,-0.042361492467890595,0.2665668296835947
2021-12-23,-0.972843283315498,0.6060061798690776,0.06844556097611985
2021-12-24,0.04427962066397586,0.46184216923850013,0.09319452044951775
2021-12-27,2.237175511880598,-0.08673438956708819,0.5881573397080274
2021-12-28,0.8357061154324857,-0.3261217725576258,-0.21996076882559096
2021-12-29,-0.7060474133707523,-0.411701346039573,0.1879100789742107
2021-12-30,1.1754714613857584,0.2778857172729296,0.447156096649306
2022-01-03,3.1601076762777938,-0.23791576079582177,-0.15160768605558367
2022-01-04,0.18345425031112408,-0.23810777661619154,-0.4066743107915085
2022-01-05,-4.842091268746269,0.8488143788835052,0.8150632060822854
2022-01-06,2.493521947310829,-0.6446343534079575,-0.2218392729061074
2022-01-07,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-01-10,-0.18471423495156478,-0.9426772651562725,0.2317367140548277
2022-01-11,1.185051182877933,-0.19802005987975524,0.3071231396039196
2022-01-12,1.6729790265177822,-0.29709774836536285,0.23200683902606165
2022-01-13,-5.268729028660492,0.39030689416168807,-0.01907670670033168
2022-01-14,-1.309576677514474,-0.509717046842862,0.035110605626768876
2022-01-17,-3.179397016100386,-0.4123722593827904,-0.8505377679653693
2022-01-18,-7.579168258390843,0.6160956914036921,0.17587277509021113
2022-01-19,4.452040394576153,-0.8325297566355426,0.941490898486283
2022-01-20,-0.35055951501511934,0.7179720510534009,0.5190154822037291
2022-01-21,-0.4686289875976986,-0.048642996762913074,-0.08419891681578655
2022-01-24,-4.71562495752477,0.3064853650877328,-1.059233081919314
2022-01-25,2.9505715890188475,-0.5449061416897647,-0.6474100640313247
2022-01-26,-1.8251336438504044,0.8565363203879774,0.9790678570405541
2022-01-27,5.617638226901226,-1.9304294390130319,-0.2901713636262979
2022-01-28,1.2101048935622953,0.5921197654051177,-0.8093090422182008
2022-01-31,2.3524400335945015,0.1485375404734105,-0.518088728513681
2022-02-01,-0.05928194023254486,0.8275825195391552,0.2940495504568832
2022-02-02,-0.0143555404297418,-0.14058604648351855,0.06149077169250875
2022-02-03,-1.8328093879590752,0.4299182239241359,0.21618296268329865
2022-02-04,1.20007963830292,-0.4962759588917958,-0.36337997277811246
2022-02-07,-0.35477758417089944,0.3700835088675835,0.1901699017288131
2022-02-08,2.6457406124683165,1.0369649283784923,1.3838049385585092
2022-02-09,2.113119362494708,0.11519365204285265,0.6031751783462173
2022-02-10,-1.3157281178458275,0.6676573748876049,-0.6966899172193527
2022-02-11,-5.54604344033413,0.017009166047714297,0.2629140501792286
2022-02-14,1.192453731389615,-1.007887300629888,1.3038812654419916
2022-02-15,4.005072751685796,0.3854638046358288,-1.250507552133139
2022-02-16,1.1405763915108897,0.1763513829478543,-0.27748404954751377
2022-02-17,-4.913103430127138,0.5379749289604514,-0.08204716803367237
2022-02-18,-4.575509390400077,0.8545007823893371,1.9569253072719597
2022-02-21,-20.76646187035789,0.13272187119310702,2.570627601858998
2022-02-22,8.794096960453643,2.4880873120782234,1.021456018319721
2022-02-23,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-02-24,-42.70244261501051,1.8354441461694997,5.9907120294147695
2022-02-25,8.472124905006545,-2.571877295264037,0.8684254136383082
2022-02-28,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-01,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-02,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-03,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-04,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-09,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-10,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-11,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-14,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-15,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-16,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-17,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-18,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-21,12.529279412160545,-8.838880806016093,1.0177592794331862
2022-03-22,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-23,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-24,0.02263554993341474,0.021803951826614494,0.005765808379281087
2022-03-25,-4.691707786567805,-3.099553952887573,1.101976099150391
2022-03-28,-4.611739311075062,-1.0319354586929608,-0.8482270144041466
2022-03-29,-1.2603709420316183,-2.328597362637511,-0.45781217770986127
2022-03-30,8.632645366595224,10.148551023287363,-7.134528658966624
2022-03-31,8.511453271063962,-1.7904161278390929,-1.8672868404362786
2022-04-01,2.3342680613158184,1.3255065743191685,1.8603919459885865
2022-04-04,0.8154629477783109,-0.2988407009348159,0.10628617833671686
2022-04-05,-7.240872255055079,-1.3315809805478287,-0.21349127027319748
2022-04-06,-2.780942194080682,0.11793408197406943,0.5670383960741628
2022-04-07,1.4232613383791732,0.2943556211530926,-0.8604371453539844
2022-04-08,-1.4799799860984864,1.0874534722051834,0.11723225996845839
2022-04-11,-2.2672335269643,-0.7411559329098607,-0.8616245933543419
2022-04-12,-0.5993506766971409,0.466731485437935,0.5558980629572896
2022-04-13,-1.0674134681920882,-0.16983141191345794,-0.5723589278068668
2022-04-14,-6.54109317605536,0.6944717156145094,-0.2969230003371247
2022-04-15,1.0552738319511634,0.0834842661734305,0.20436394379010822
2022-04-18,-3.623020322705811,1.0591267835071028,1.2254237279565654
2022-04-19,-1.1789675364104992,1.0419350229675632,0.6651164880834421
2022-04-20,1.8802999050022353,0.8809137209824426,2.090945506647174
2022-04-21,-3.1452461760116743,0.789930140554496,1.5263917297696064
2022-04-22,-1.28803408474208,-0.4082569116205735,-0.25222402969448465
2022-04-25,-0.5569594156427654,-0.21600427308361186,0.4776670621781508
2022-04-26,7.9369254839378165,-0.5840872442389697,-0.9133812411054045
2022-04-27,5.0319835296221544,0.8208445801429186,-1.9889342646020634
2022-04-28,-3.1136261018537432,0.046300691226890886,0.47078098686491915
2022-04-29,4.353200705966149,-0.7612593079243718,-0.2091810478042756
2022-05-04,-3.5568672431366726,1.930732337918591,-0.1290886265795473
2022-05-05,1.9068877476270107,0.7992796732685984,-0.40398091228931693
2022-05-06,-0.17258787892417254,-0.2432614093672286,0.6736679421650733
2022-05-11,-0.19241918361773452,0.16007888595342296,-0.13496434827557494
2022-05-12,-4.7740859867367975,0.18622349910255645,1.32224879287365
2022-05-13,0.23082747581658689,-0.48081830565215167,-0.13613219529829934
2022-05-16,3.6847437592926773,0.7043595099545192,-1.1220748455778278
2022-05-17,3.2213214070331135,-0.06800650957814805,-1.3053282395860177
2022-05-18,2.69958523697272,3.595182583934499,-2.0901503737084655
2022-05-19,-0.26135329822395237,0.375884672537829,0.2064056357303363
2022-05-20,-3.83838458550138,-0.6512709074768066,-0.05691291242031966
2022-05-23,-5.2461142871984325,0.5354872741967293,-0.9924549992964681
2022-05-24,-1.358489395089164,1.2599090881634445,-0.9204750983851192
2022-05-25,4.00856737211955,-0.11449222201317874,-0.8789378895082738
2022-05-26,2.730145038353778,-2.2752459100278513,-0.062123790463663654
2022-05-27,-0.10988055569178101,-0.4058913879172857,-0.36453973515348415
2022-05-30,-0.5643668905315009,1.4128166535290172,-1.3556064505721832
2022-05-31,-2.195868242072973,0.8519072211020551,-0.268121495752486
2022-06-01,0.6757521180816505,-0.16039345872261165,-0.35029595531402435
2022-06-02,-4.18523281273558,-1.4594264021951266,-3.856985150876
2022-06-03,-2.842212739125136,-1.8963302569423435,-2.587278496576953
2022-06-06,-0.5527830257403588,1.3868965332327698,-0.35466442510312873
2022-06-07,1.1628590109112935,0.20273252689179413,-0.5493770516116429
2022-06-08,1.24398646342067,-0.26252789721229075,-0.004742539522770279
2022-06-09,-0.8141394137052893,-0.3451927836365202,0.24273425699381493
2022-06-10,-0.12444615181561772,-0.19507481292416373,-1.5240109263584136
2022-06-14,0.20086150239633058,-0.4462327363859888,-0.7195662967130417
2022-06-15,2.246469291344906,-0.9963802145808881,-0.3602720196889481
2022-06-16,3.32982709977642,-0.7135605382549493,0.19833580003540893
2022-06-17,-1.3191764170343288,0.026711118919842108,0.042440176845329275
2022-06-20,3.5210440475570763,-0.6699049430809998,0.9567557333605876
2022-06-21,-1.6435961986212837,0.6083568914874881,0.38966389817212976
2022-06-22,1.650382161425427,0.23473729086437117,0.11139968972767149
2022-06-23,1.1139990264852582,0.45615290725681595,0.3679768196075807
2022-06-24,-0.5209524501867955,0.8434777373648259,0.031850444791847024
2022-06-27,0.5693986031830007,-0.3861531821683986,-0.2548164307179988
2022-06-28,-1.3173601667001071,0.0846988261409165,-0.8209450273675897
2022-06-29,-0.7252705810183948,0.05548042875410292,0.3384383969704562
2022-06-30,-7.281151007899758,3.3026589303549363,1.0820963004509836
2022-07-01,0.30968249301694534,0.2617662292991303,-0.8656463757883751
2022-07-04,0.019068719057190705,0.945326350839814,-0.304296909578884
2022-07-05,-0.140375018843389,-0.6703706947270123,-1.4861487505967803
2022-07-06,-0.21607970773341498,-1.0400252607086953,0.40648268432237333
2022-07-07,-0.5758965142778586,1.258050362991928,-0.22917645096198597
2022-07-08,-0.4209933483740998,0.8503562339386007,0.2679746984126839
2022-07-11,-5.018907976610442,-3.743348758797227,2.561761904118278
2022-07-12,-2.3182067423822907,-0.26586621801225957,-0.8081160201918866
2022-07-13,-4.0163142478688965,0.4333646768699836,-1.0450420669112597
2022-07-14,-1.138834299496793,-0.2995566056139295,0.681063583142456
2022-07-15,3.6651310263787225,-0.27998053321018745,-1.1578674272444696
2022-07-18,-1.2993606472116075,-0.13707876190158244,-0.8727414810238922
2022-07-19,-1.5490705354215042,-0.31561943768559725,-0.3981096048148895
2022-07-20,0.3718998114149478,-0.7118664092832931,-0.12368245763804664
2022-07-21,-1.870107030961111,-0.6244314124940112,-0.4546664709264408
2022-07-22,2.771659001257749,-0.9415738262020378,-0.8858512067799785
2022-07-25,0.554312873694506,0.13981955976298927,0.3418970152561527
2022-07-26,4.415330072239311,0.24845189026845094,2.016272078478301
2022-07-27,1.460266182019332,0.29344022958305876,-0.233335813242266
2022-07-28,-0.11381072311149697,0.9629881732941289,-1.8723787027863867
2022-07-29,2.614928051802548,-0.1252043090095511,1.158787120177468
2022-08-01,-2.282891037186396,-0.03798312977466801,-0.5160187078152225
